txn_id,ts,customer_id,merchant_id,device_id,pm_id,amount,status,is_abuse,scenario_id,split
T53935,2026-03-13 07:38:00,C1044,M49,D733,P1290,149.03686243896274,success,0,background,val
T53936,2026-03-13 07:38:14,C204,M13,D802,P1846,80.63258456363357,success,0,background,val
T53937,2026-03-13 07:40:03,C39,M57,D825,P719,18.286216700889117,success,0,background,val
T53938,2026-03-13 07:44:18,C1033,M83,D366,P1814,17.3086097485435,success,0,background,val
T53939,2026-03-13 07:48:33,C736,M73,D15,P1449,9.973172613634505,success,0,background,val
T53940,2026-03-13 07:52:56,C1973,M44,D309,P1950,236.0563640332676,success,0,background,val
T53941,2026-03-13 07:58:00,C995,M26,D231,P187,16.58819766364393,failed,0,background,val
T53942,2026-03-13 07:58:17,C1196,M6,D657,P444,1.3566489919292046,success,0,background,val
T53943,2026-03-13 07:59:17,C176,M19,D100,P292,491.681850260045,success,0,background,val
T53944,2026-03-13 08:00:35,C837,M91,D890,P2023,22.301482277809587,success,0,background,val
T53945,2026-03-13 08:01:09,C1068,M58,D845,P2207,246.9912357088542,success,0,background,val
T53946,2026-03-13 08:01:46,C1254,M17,D376,P632,75.2343260397911,success,0,background,val
T53947,2026-03-13 08:02:49,C289,M58,D578,P1530,406.39984389466053,success,0,background,val
T53948,2026-03-13 08:03:43,C1489,M42,D560,P693,34.57420386148824,success,0,background,val
T53949,2026-03-13 08:03:54,C1984,M23,D272,P1141,6.9908447961365,success,0,background,val
T53950,2026-03-13 08:04:11,C1235,M20,D496,P2165,4.424457893958014,success,0,background,val
T53951,2026-03-13 08:06:01,C1331,M88,D950,P2034,85.5556625660024,success,0,background,val
T53952,2026-03-13 08:08:33,C310,M21,D431,P934,12.463688680394235,failed,0,background,val
T53953,2026-03-13 08:09:18,C1064,M12,D537,P428,62.01499558461056,success,0,background,val
T53954,2026-03-13 08:09:32,C1816,M36,D886,P905,17.091749170713666,success,0,background,val
T53955,2026-03-13 08:10:03,C574,M46,D630,P244,72.16856151518225,success,0,background,val
T53956,2026-03-13 08:10:37,C1106,M52,D21,P737,50.12570692635355,success,0,background,val
T53957,2026-03-13 08:10:56,C2,M75,D132,P121,19.155703651007332,success,0,background,val
T53958,2026-03-13 08:12:32,C1048,M29,D275,P850,32.24197750330543,failed,0,background,val
T53959,2026-03-13 08:12:35,C796,M38,D911,P1425,102.82751097569765,success,0,background,val
T53960,2026-03-13 08:14:17,C209,M93,D731,P604,15.914546571679157,success,0,background,val
T53961,2026-03-13 08:16:21,C834,M1,D480,P2,392.37619552120094,success,0,background,val
T53962,2026-03-13 08:16:50,C645,M71,D11,P2431,18.32381861044096,failed,0,background,val
T53963,2026-03-13 08:20:15,C1700,M70,D580,P521,245.58400601558827,success,0,background,val
T53964,2026-03-13 08:23:15,C1203,M38,D341,P2083,195.49690922059915,success,0,background,val
T53965,2026-03-13 08:25:23,C899,M65,D578,P641,14.825311818584986,failed,0,background,val
T53966,2026-03-13 08:26:21,C916,M60,D994,P767,61.14666742034897,success,0,background,val
T53967,2026-03-13 08:30:03,C503,M25,D150,P20,4.83885589582657,success,0,background,val
T53968,2026-03-13 08:31:24,C1720,M19,D267,P740,260.6411093374691,success,0,background,val
T53969,2026-03-13 08:32:01,C819,M22,D704,P2353,29.28563899622466,success,0,background,val
T53970,2026-03-13 08:32:34,C1845,M44,D498,P301,356.3930291770415,success,0,background,val
T53971,2026-03-13 08:32:53,C1027,M84,D141,P749,14.03461256445876,success,0,background,val
T53972,2026-03-13 08:35:11,C1652,M55,D29,P1848,100.45039984254878,success,0,background,val
T53973,2026-03-13 08:38:41,C358,M29,D237,P1462,34.05345120634164,failed,0,background,val
T53974,2026-03-13 08:38:56,C1175,M66,D147,P1312,19.42463426278466,success,0,background,val
T53975,2026-03-13 08:40:12,C650,M22,D331,P1698,26.17486295413084,failed,0,background,val
T53976,2026-03-13 08:43:48,C973,M10,D976,P311,40.024541194431116,success,0,background,val
T53977,2026-03-13 08:44:47,C1982,M40,D423,P45,34.28053800609371,success,0,background,val
T53978,2026-03-13 08:46:51,C568,M23,D425,P1535,4.645658926506802,success,0,background,val
T53979,2026-03-13 08:47:05,C1343,M0,D141,P1855,26.66304446359031,success,0,background,val
T53980,2026-03-13 08:47:28,C1787,M89,D327,P2297,59.2324467447131,success,0,background,val
T53981,2026-03-13 08:49:24,C1323,M34,D893,P751,32.56177795480832,success,0,background,val
T53982,2026-03-13 08:51:45,C245,M97,D899,P677,41.35392351786524,failed,0,background,val
T53983,2026-03-13 08:57:09,C1674,M32,D163,P1437,104.56688576491632,success,0,background,val
T53984,2026-03-13 08:58:12,C1054,M31,D385,P1465,17.1274798074365,failed,0,background,val
T53985,2026-03-13 09:03:37,C1424,M96,D837,P837,42.04494713095927,failed,0,background,val
T53986,2026-03-13 09:04:04,C1624,M0,D711,P1964,43.65850949453185,success,0,background,val
T53987,2026-03-13 09:04:43,C440,M33,D181,P858,101.46999774663557,success,0,background,val
T53988,2026-03-13 09:10:28,C1967,M98,D946,P1651,4.079394627616802,success,0,background,val
T53989,2026-03-13 09:10:42,C1526,M0,D330,P1134,110.95272110606693,success,0,background,val
T53990,2026-03-13 09:15:28,C606,M0,D980,P1889,31.753193057592714,success,0,background,val
T53991,2026-03-13 09:20:07,C178,M26,D237,P259,10.314747284249743,success,0,background,val
T53992,2026-03-13 09:20:22,C1754,M35,D521,P2252,37.146800422997785,success,0,background,val
T53993,2026-03-13 09:22:24,C1908,M49,D852,P1009,43.5949193307058,success,0,background,val
T53994,2026-03-13 09:23:05,C435,M2,D264,P1041,86.8968175296454,success,0,background,val
T53995,2026-03-13 09:24:21,C1395,M54,D438,P2009,49.434919233549806,success,0,background,val
T53996,2026-03-13 09:25:22,C862,M3,D176,P1987,7.780815257473014,success,0,background,val
T53997,2026-03-13 09:25:41,C851,M76,D761,P1990,41.15623785781085,success,0,background,val
T53998,2026-03-13 09:26:13,C1774,M99,D546,P1589,72.63392111622343,success,0,background,val
T53999,2026-03-13 09:26:46,C509,M75,D869,P1263,23.258303031047614,success,0,background,val
T54000,2026-03-13 09:30:21,C854,M91,D702,P2200,21.279503032592366,success,0,background,val
T54001,2026-03-13 09:32:32,C532,M57,D568,P68,20.071068539744935,success,0,background,val
T54002,2026-03-13 09:32:58,C1313,M48,D216,P513,26.44173740819013,success,0,background,val
T54003,2026-03-13 09:33:31,C1307,M8,D614,P1056,129.22652961920159,success,0,background,val
T54004,2026-03-13 09:35:13,C1945,M98,D863,P64,10.833470768620113,success,0,background,val
T54005,2026-03-13 09:35:53,C389,M0,D346,P683,57.685742019758756,failed,0,background,val
T54006,2026-03-13 09:36:49,C1681,M48,D157,P2067,22.858647567695538,success,0,background,val
T54007,2026-03-13 09:39:46,C1256,M70,D788,P1263,542.4893498191751,success,0,background,val
T54008,2026-03-13 09:41:22,C519,M92,D830,P1639,112.06495132914394,success,0,background,val
T54009,2026-03-13 09:46:39,C97,M38,D955,P2121,45.89554246018548,success,0,background,val
T54010,2026-03-13 09:47:42,C1430,M28,D808,P495,59.73111976623898,success,0,background,val
T54011,2026-03-13 09:48:43,C574,M67,D498,P572,110.3808594284728,success,0,background,val
T54012,2026-03-13 09:51:47,C1220,M18,D109,P1222,13.892409735313091,success,0,background,val
T54013,2026-03-13 09:53:00,C1605,M83,D707,P21,16.1177379545951,success,0,background,val
T54014,2026-03-13 09:53:18,C1091,M17,D341,P1467,163.37104110542188,success,0,background,val
T54015,2026-03-13 09:54:34,C559,M16,D986,P288,12.01887797714782,success,0,background,val
T54016,2026-03-13 09:55:45,C449,M96,D255,P263,75.15870851702535,success,0,background,val
T54017,2026-03-13 09:57:56,C1547,M34,D86,P1008,25.877604453295177,failed,0,background,val
T54018,2026-03-13 10:00:28,C178,M17,D97,P2282,134.45746789681178,success,0,background,val
T54019,2026-03-13 10:00:34,C1208,M82,D362,P1953,4.973102259807857,success,0,background,val
T54020,2026-03-13 10:00:57,C1467,M78,D580,P1789,9.821818712170838,success,0,background,val
T54021,2026-03-13 10:01:33,C352,M95,D174,P2217,52.919193867714704,success,0,background,val
T54022,2026-03-13 10:02:04,C1063,M59,D849,P560,127.37244865053947,success,0,background,val
T54023,2026-03-13 10:02:51,C717,M90,D267,P1017,18.356408216742146,success,0,background,val
T54024,2026-03-13 10:12:29,C430,M58,D919,P601,357.79069920095014,success,0,background,val
T54025,2026-03-13 10:16:05,C587,M97,D490,P1633,27.983816660886436,success,0,background,val
T54026,2026-03-13 10:18:51,C280,M14,D726,P1307,15.562458224391937,success,0,background,val
T54027,2026-03-13 10:20:54,C1403,M85,D524,P1554,16.866573110527252,success,0,background,val
T54028,2026-03-13 10:21:34,C1793,M69,D469,P817,66.67573970837549,success,0,background,val
T54029,2026-03-13 10:22:15,C1741,M14,D310,P723,16.15823161573164,success,0,background,val
T54030,2026-03-13 10:27:09,C849,M95,D798,P2459,71.18554591428949,success,0,background,val
T54031,2026-03-13 10:28:27,C464,M18,D72,P0,25.71812831405659,success,0,background,val
T54032,2026-03-13 10:28:52,C1174,M91,D524,P1532,26.050414192835824,success,0,background,val
T54033,2026-03-13 10:28:54,C156,M88,D112,P9,111.84910279109592,success,0,background,val
T54034,2026-03-13 10:30:19,C1320,M35,D314,P1639,93.14540642861054,success,0,background,val
T54035,2026-03-13 10:32:51,C1904,M71,D605,P921,7.178709320726734,success,0,background,val
T54036,2026-03-13 10:34:20,C1463,M84,D177,P764,66.9580980906255,success,0,background,val
T54037,2026-03-13 10:34:26,C391,M39,D926,P2376,10.434720586600276,success,0,background,val
T54038,2026-03-13 10:35:26,C157,M41,D82,P237,136.7484241042955,success,0,background,val
T54039,2026-03-13 10:35:33,C388,M72,D445,P672,30.103347623353486,success,0,background,val
T54040,2026-03-13 10:38:24,C1743,M14,D51,P459,24.399376391587612,success,0,background,val
T54041,2026-03-13 10:40:20,C30,M12,D33,P1956,82.76062315354457,success,0,background,val
T54042,2026-03-13 10:42:39,C88,M53,D973,P1323,61.595622086734586,success,0,background,val
T54043,2026-03-13 10:44:53,C311,M65,D85,P1073,48.191405764204475,success,0,background,val
T54044,2026-03-13 10:46:37,C105,M83,D211,P1269,10.271844658280605,success,0,background,val
T54045,2026-03-13 10:47:06,C331,M67,D565,P1675,90.28292817121371,success,0,background,val
T54046,2026-03-13 10:51:03,C1904,M10,D990,P931,42.152393359072434,success,0,background,val
T54047,2026-03-13 10:51:06,C1239,M40,D809,P557,74.05226179195465,success,0,background,val
T54048,2026-03-13 10:51:59,C1297,M40,D702,P2279,93.73653114278973,success,0,background,val
T54049,2026-03-13 10:52:36,C402,M91,D964,P1526,19.926250767263877,success,0,background,val
T54050,2026-03-13 10:58:31,C1902,M75,D988,P1927,29.17926841620923,success,0,background,val
T54051,2026-03-13 10:58:42,C870,M68,D36,P191,178.49475917155215,success,0,background,val
T54052,2026-03-13 11:00:10,C1110,M90,D660,P2204,37.66948203665796,success,0,background,val
T54053,2026-03-13 11:02:10,C1496,M78,D831,P700,3.8188613392913338,success,0,background,val
T54054,2026-03-13 11:02:33,C1005,M11,D707,P1740,19.32930370330596,failed,0,background,val
T54055,2026-03-13 11:03:15,C1557,M82,D704,P2099,10.579280949195425,success,0,background,val
T54056,2026-03-13 11:03:35,C1403,M61,D24,P2166,10.796879421141561,success,0,background,val
T54057,2026-03-13 11:06:50,C61,M14,D247,P579,27.519002333336694,success,0,background,val
T54058,2026-03-13 11:09:26,C318,M71,D703,P673,6.84063645738135,success,0,background,val
T54059,2026-03-13 11:09:28,C655,M43,D804,P1034,3.4464628506986803,success,0,background,val
T54060,2026-03-13 11:09:40,C700,M6,D206,P881,1.3125531174303164,success,0,background,val
T54061,2026-03-13 11:10:42,C227,M60,D655,P1177,39.249030415226066,success,0,background,val
T54062,2026-03-13 11:11:16,C587,M23,D867,P1812,2.7970428430403627,success,0,background,val
T54063,2026-03-13 11:12:41,C835,M84,D308,P1724,17.516013697465283,success,0,background,val
T54064,2026-03-13 11:13:25,C981,M41,D146,P495,69.85545736594382,failed,0,background,val
T54065,2026-03-13 11:14:53,C737,M48,D756,P1410,6.8356456969695065,failed,0,background,val
T54066,2026-03-13 11:14:53,C1250,M3,D446,P1131,36.33713125030342,success,0,background,val
T54067,2026-03-13 11:15:22,C47,M86,D762,P467,31.529584413930706,success,0,background,val
T54068,2026-03-13 11:15:46,C1520,M97,D960,P239,33.15377999685592,success,0,background,val
T54069,2026-03-13 11:17:22,C1756,M45,D590,P875,11.465864494126686,success,0,background,val
T54070,2026-03-13 11:26:41,C627,M32,D626,P2298,30.397329294900025,success,0,background,val
T54071,2026-03-13 11:29:26,C262,M58,D693,P2223,217.05066504889643,success,0,background,val
T54072,2026-03-13 11:30:12,C227,M76,D622,P2425,89.29373083244833,success,0,background,val
T54073,2026-03-13 11:32:05,C1880,M2,D419,P1645,256.5587957088231,success,0,background,val
T54074,2026-03-13 11:35:05,C1417,M9,D182,P865,187.06149154476117,success,0,background,val
T54075,2026-03-13 11:35:57,C1304,M94,D877,P1209,24.705292224069442,success,0,background,val
T54076,2026-03-13 11:36:39,C589,M75,D83,P1270,33.73911478739068,success,0,background,val
T54077,2026-03-13 11:39:03,C71,M41,D580,P2256,36.497358546915976,success,0,background,val
T54078,2026-03-13 11:41:10,C1776,M41,D405,P2421,47.81562561028325,success,0,background,val
T54079,2026-03-13 11:43:45,C1338,M1,D337,P527,244.189880315321,success,0,background,val
T54080,2026-03-13 11:43:54,C222,M11,D924,P1001,24.83244565042971,success,0,background,val
T54081,2026-03-13 11:48:25,C1004,M31,D397,P2395,29.765567073380478,failed,0,background,val
T54082,2026-03-13 11:51:02,C374,M78,D317,P2127,5.355265551668286,success,0,background,val
T54083,2026-03-13 11:52:43,C984,M39,D465,P2224,18.09673674147402,success,0,background,val
T54084,2026-03-13 11:52:49,C389,M54,D332,P2280,40.40241834030125,success,0,background,val
T54085,2026-03-13 11:53:47,C1083,M40,D217,P754,77.65450345496329,success,0,background,val
T54086,2026-03-13 11:54:49,C126,M43,D59,P1220,5.132321367003212,success,0,background,val
T54087,2026-03-13 11:54:55,C1173,M47,D791,P2038,37.61132131106218,failed,0,background,val
T54088,2026-03-13 11:56:07,C1352,M70,D847,P1653,753.9506333759983,success,0,background,val
T54089,2026-03-13 11:58:28,C1537,M59,D331,P646,159.9701938709056,success,0,background,val
T54090,2026-03-13 11:59:42,C1839,M26,D844,P1330,16.641251163174942,success,0,background,val
T54091,2026-03-13 12:00:37,C1007,M14,D15,P1628,21.482497191425637,success,0,background,val
T54092,2026-03-13 12:08:21,C1371,M46,D234,P850,77.24308477037533,success,0,background,val
T54093,2026-03-13 12:09:16,C1383,M41,D962,P1956,11.684722716487254,success,0,background,val
T54094,2026-03-13 12:11:13,C1887,M30,D144,P193,52.599381406291016,success,0,background,val
T54095,2026-03-13 12:11:56,C380,M33,D84,P51,30.479467227042676,failed,0,background,val
T54096,2026-03-13 12:13:12,C1934,M33,D212,P51,100.7072853711337,failed,0,background,val
T54097,2026-03-13 12:13:45,C639,M65,D729,P1817,18.057795197612787,failed,0,background,val
T54098,2026-03-13 12:14:11,C1503,M85,D771,P1543,30.845205354395034,success,0,background,val
T54099,2026-03-13 12:17:26,C1028,M97,D788,P770,52.54615836802481,success,0,background,val
T54100,2026-03-13 12:22:00,C1548,M74,D42,P205,29.29076382408934,success,0,background,val
T54101,2026-03-13 12:23:47,C1681,M8,D404,P58,95.72680097537551,success,0,background,val
T54102,2026-03-13 12:30:39,C208,M1,D95,P1136,426.0730719241507,success,0,background,val
T54103,2026-03-13 12:31:41,C611,M45,D943,P1064,21.610332087405016,success,0,background,val
T54104,2026-03-13 12:32:40,C1180,M44,D585,P1399,248.86676963391702,success,0,background,val
T54105,2026-03-13 12:33:34,C759,M8,D494,P2444,283.2125681206461,failed,0,background,val
T54106,2026-03-13 12:34:38,C1874,M34,D822,P1692,93.68286693368427,success,0,background,val
T54107,2026-03-13 12:34:45,C823,M83,D119,P2452,25.661581581402714,success,0,background,val
T54108,2026-03-13 12:36:09,C1399,M28,D832,P2108,41.296542998803936,success,0,background,val
T54109,2026-03-13 12:40:24,C801,M29,D500,P597,11.830621050493537,success,0,background,val
T54110,2026-03-13 12:44:10,C1759,M74,D102,P230,113.44366862432294,success,0,background,val
T54111,2026-03-13 12:45:13,C1664,M4,D862,P2112,126.54720127669893,failed,0,background,val
T54112,2026-03-13 12:47:12,C234,M2,D41,P1289,168.04955422189607,failed,0,background,val
T54113,2026-03-13 12:47:55,C1632,M40,D130,P873,139.16478115814422,success,0,background,val
T54114,2026-03-13 12:48:46,C650,M83,D539,P1288,14.076476495208329,success,0,background,val
T54115,2026-03-13 12:59:06,C623,M34,D72,P279,38.56108582659171,success,0,background,val
T54116,2026-03-13 12:59:08,C880,M35,D270,P2237,49.68790802077689,success,0,background,val
T54117,2026-03-13 12:59:45,C989,M14,D384,P2261,29.346591690153126,success,0,background,val
T54118,2026-03-13 12:59:56,C1383,M51,D559,P97,66.01068329643971,success,0,background,val
T54119,2026-03-13 13:00:24,C388,M67,D70,P1236,105.3299390322666,failed,0,background,val
T54120,2026-03-13 13:03:27,C1187,M54,D89,P1693,66.49447465422759,success,0,background,val
T54121,2026-03-13 13:04:22,C1502,M94,D730,P1813,111.14570105225503,success,0,background,val
T54122,2026-03-13 13:05:50,C848,M67,D124,P2242,97.83670413124437,success,0,background,val
T54123,2026-03-13 13:06:38,C1211,M53,D304,P2378,53.843203613887276,success,0,background,val
T54124,2026-03-13 13:07:03,C943,M97,D575,P2253,13.625137100718904,success,0,background,val
T54125,2026-03-13 13:07:11,C889,M17,D204,P1899,65.24834607533275,success,0,background,val
T54126,2026-03-13 13:07:15,C1812,M71,D377,P992,2.164189375312237,success,0,background,val
T54127,2026-03-13 13:10:11,C39,M64,D732,P2377,6.72052424376891,success,0,background,val
T54128,2026-03-13 13:11:16,C822,M58,D40,P270,133.23764523913204,success,0,background,val
T54129,2026-03-13 13:13:44,C839,M31,D696,P1703,7.766722301588384,success,0,background,val
T54130,2026-03-13 13:14:19,C1291,M94,D346,P1423,27.007356129081206,success,0,background,val
T54131,2026-03-13 13:15:50,C959,M53,D699,P1982,65.35777840861,success,0,background,val
T54132,2026-03-13 13:16:08,C1516,M76,D608,P1903,46.15018547533439,success,0,background,val
T54133,2026-03-13 13:16:17,C1960,M60,D378,P121,33.8206139902276,success,0,background,val
T54134,2026-03-13 13:16:56,C1726,M51,D206,P141,13.337372144227837,success,0,background,val
T54135,2026-03-13 13:17:34,C1093,M75,D742,P1551,18.08345174498373,success,0,background,val
T54136,2026-03-13 13:18:41,C459,M48,D985,P798,27.563762058823908,success,0,background,val
T54137,2026-03-13 13:20:27,C455,M20,D149,P1680,9.120818797718927,success,0,background,val
T54138,2026-03-13 13:20:34,C935,M62,D709,P1453,35.27831178115735,success,0,background,val
T54139,2026-03-13 13:21:05,C296,M90,D13,P839,33.94512673220296,success,0,background,val
T54140,2026-03-13 13:21:58,C43,M93,D617,P1226,18.32470224279905,success,0,background,val
T54141,2026-03-13 13:23:20,C1823,M53,D477,P1934,67.90924866652185,success,0,background,val
T54142,2026-03-13 13:24:08,C1251,M26,D726,P29,21.898757707984725,success,0,background,val
T54143,2026-03-13 13:25:12,C600,M56,D21,P742,213.50142357872082,success,0,background,val
T54144,2026-03-13 13:28:10,C1702,M74,D552,P2294,61.03280312472281,success,0,background,val
T54145,2026-03-13 13:32:13,C1665,M1,D736,P660,376.1201079432962,success,0,background,val
T54146,2026-03-13 13:32:32,C1818,M48,D254,P521,16.627443035040905,success,0,background,val
T54147,2026-03-13 13:36:55,C150,M84,D283,P103,14.20289950907926,success,0,background,val
T54148,2026-03-13 13:37:17,C1307,M27,D632,P427,29.723896840983524,success,0,background,val
T54149,2026-03-13 13:38:01,C1394,M99,D503,P2023,132.86417313879198,success,0,background,val
T54150,2026-03-13 13:39:23,C337,M63,D534,P1664,29.29755127945245,success,0,background,val
T54151,2026-03-13 13:40:43,C466,M61,D162,P452,3.5035915610607695,success,0,background,val
T54152,2026-03-13 13:43:26,C926,M7,D438,P273,25.8517421432123,success,0,background,val
T54153,2026-03-13 13:44:05,C957,M88,D957,P176,84.90054998215449,success,0,background,val
T54154,2026-03-13 13:44:09,C610,M7,D410,P2124,17.295764223360273,success,0,background,val
T54155,2026-03-13 13:44:10,C1464,M10,D316,P2306,38.420851882190256,success,0,background,val
T54156,2026-03-13 13:46:00,C1495,M1,D448,P248,270.3421623155746,failed,0,background,val
T54157,2026-03-13 13:49:30,C1164,M57,D293,P559,7.666596884798334,success,0,background,val
T54158,2026-03-13 13:50:35,C1478,M10,D79,P245,42.90175582502359,failed,0,background,val
T54159,2026-03-13 13:51:54,C885,M28,D106,P1045,40.781991616671164,success,0,background,val
T54160,2026-03-13 13:52:27,C957,M33,D315,P609,60.596935484310556,success,0,background,val
T54161,2026-03-13 13:54:02,C504,M14,D74,P2325,12.33377720832237,success,0,background,val
T54162,2026-03-13 13:54:29,C854,M48,D219,P2054,7.3489595708741,success,0,background,val
T54163,2026-03-13 13:56:22,C427,M13,D499,P741,13.214484782074734,failed,0,background,val
T54164,2026-03-13 13:56:48,C834,M83,D991,P1879,12.780755620073494,failed,0,background,val
T54165,2026-03-13 13:57:57,C1849,M73,D163,P818,12.987372960334328,success,0,background,val
T54166,2026-03-13 14:03:15,C76,M1,D333,P1190,213.99771921811694,success,0,background,val
T54167,2026-03-13 14:04:46,C946,M10,D68,P1567,75.86693703240721,success,0,background,val
T54168,2026-03-13 14:06:19,C1537,M20,D710,P1990,5.854775952894578,success,0,background,val
T54169,2026-03-13 14:08:06,C598,M55,D78,P278,34.52827255090283,success,0,background,val
T54170,2026-03-13 14:10:19,C205,M10,D734,P91,39.181151527916406,success,0,background,val
T54171,2026-03-13 14:10:21,C151,M54,D655,P876,91.71122408638418,success,0,background,val
T54172,2026-03-13 14:10:25,C1967,M3,D410,P1801,15.376385295889671,success,0,background,val
T54173,2026-03-13 14:12:37,C1799,M77,D822,P1085,30.245164167806543,success,0,background,val
T54174,2026-03-13 14:16:00,C291,M34,D27,P546,14.56357384440561,success,0,background,val
T54175,2026-03-13 14:16:57,C986,M47,D3,P1123,23.96758014561464,success,0,background,val
T54176,2026-03-13 14:17:32,C389,M23,D327,P717,2.24131406886082,success,0,background,val
T54177,2026-03-13 14:18:23,C439,M49,D758,P1402,46.94907306024798,success,0,background,val
T54178,2026-03-13 14:18:38,C1501,M41,D364,P761,27.009624229594216,success,0,background,val
T54179,2026-03-13 14:26:54,C1999,M26,D418,P426,37.44447154651894,success,0,background,val
T54180,2026-03-13 14:30:42,C1615,M82,D13,P2013,6.195845812532694,success,0,background,val
T54181,2026-03-13 14:30:44,C761,M96,D657,P1420,59.67254465417799,success,0,background,val
T54182,2026-03-13 14:33:30,C373,M94,D587,P1352,33.90531667417866,failed,0,background,val
T54183,2026-03-13 14:34:45,C1811,M71,D72,P158,3.323312463637235,success,0,background,val
T54184,2026-03-13 14:34:48,C1180,M75,D384,P860,26.385889422383585,success,0,background,val
T54185,2026-03-13 14:36:23,C1967,M40,D319,P204,76.75718137892878,success,0,background,val
T54186,2026-03-13 14:39:04,C762,M19,D915,P2030,360.13366831669043,success,0,background,val
T54187,2026-03-13 14:39:22,C372,M43,D121,P1556,5.851822173238108,failed,0,background,val
T54188,2026-03-13 14:43:22,C1362,M97,D235,P1589,72.73082442234605,success,0,background,val
T54189,2026-03-13 14:44:21,C1697,M8,D182,P1400,117.1060021641706,success,0,background,val
T54190,2026-03-13 14:44:21,C742,M46,D282,P1413,123.31127734418749,success,0,background,val
T54191,2026-03-13 14:46:36,C1382,M47,D735,P2117,31.08459811724713,success,0,background,val
T54192,2026-03-13 14:47:00,C717,M93,D241,P2108,25.61501336230564,success,0,background,val
T54193,2026-03-13 14:47:05,C1060,M14,D128,P916,15.63723682556453,failed,0,background,val
T54194,2026-03-13 14:47:52,C1928,M14,D61,P548,25.276703646954562,success,0,background,val
T54195,2026-03-13 14:49:05,C1033,M46,D898,P939,130.3826137829697,success,0,background,val
T54196,2026-03-13 14:52:18,C1624,M71,D983,P135,4.352368970015309,success,0,background,val
T54197,2026-03-13 14:54:37,C1371,M59,D532,P2337,173.95785838122148,success,0,background,val
T54198,2026-03-13 14:56:16,C125,M24,D88,P2207,2.2522363128839773,success,0,background,val
T54199,2026-03-13 14:56:24,C1698,M53,D154,P1399,59.648473510583145,success,0,background,val
T54200,2026-03-13 14:57:30,C1110,M33,D777,P1914,34.624333202298075,success,0,background,val
T54201,2026-03-13 15:01:17,C864,M6,D844,P493,1.458647056532229,success,0,background,val
T54202,2026-03-13 15:02:50,C188,M35,D607,P1578,91.92140716437416,success,0,background,val
T54203,2026-03-13 15:03:02,C1845,M10,D186,P2346,37.09610714476345,failed,0,background,val
T54204,2026-03-13 15:04:25,C1126,M90,D717,P288,36.20415443997655,failed,0,background,val
T54205,2026-03-13 15:04:44,C1526,M10,D113,P997,48.922037436835474,success,0,background,val
T54206,2026-03-13 15:05:49,C1278,M87,D931,P1564,16.655127793348885,success,0,background,val
T54207,2026-03-13 15:07:04,C666,M85,D963,P552,54.57875449051953,success,0,background,val
T54208,2026-03-13 15:07:41,C1065,M63,D281,P690,15.445586728262866,success,0,background,val
T54209,2026-03-13 15:08:39,C809,M97,D836,P374,28.26739851405106,success,0,background,val
T54210,2026-03-13 15:11:23,C1710,M17,D246,P808,121.01382833268943,success,0,background,val
T54211,2026-03-13 15:12:30,C1605,M3,D930,P933,33.25418188548013,success,0,background,val
T54212,2026-03-13 15:15:11,C1400,M11,D864,P693,9.040629463893152,success,0,background,val
T54213,2026-03-13 15:16:37,C1220,M53,D707,P829,155.89794985025222,success,0,background,val
T54214,2026-03-13 15:18:48,C123,M59,D955,P2083,99.21405162091085,success,0,background,val
T54215,2026-03-13 15:21:26,C317,M53,D747,P544,45.33934622973459,success,0,background,val
T54216,2026-03-13 15:21:51,C222,M6,D308,P1001,4.6899217007304514,success,0,background,val
T54217,2026-03-13 15:23:28,C610,M13,D328,P1293,17.938439860348254,success,0,background,val
T54218,2026-03-13 15:27:25,C1767,M37,D350,P1291,5.742138915466601,success,0,background,val
T54219,2026-03-13 15:29:46,C1333,M51,D584,P1461,20.4881058014104,success,0,background,val
T54220,2026-03-13 15:30:08,C1929,M33,D59,P1285,38.74230117767687,success,0,background,val
T54221,2026-03-13 15:33:19,C1655,M58,D454,P273,451.6319730377607,success,0,background,val
T54222,2026-03-13 15:34:47,C84,M68,D989,P1858,265.26344457863564,failed,0,background,val
T54223,2026-03-13 15:34:48,C699,M89,D134,P713,85.68461748490893,success,0,background,val
T54224,2026-03-13 15:38:04,C1145,M58,D530,P1115,247.7259820394801,success,0,background,val
T54225,2026-03-13 15:39:33,C839,M29,D489,P2152,106.69770975213882,success,0,background,val
T54226,2026-03-13 15:41:56,C1820,M50,D538,P2419,36.700315525058826,success,0,background,val
T54227,2026-03-13 15:47:15,C1122,M92,D324,P1369,237.36436967554442,failed,0,background,val
T54228,2026-03-13 15:48:11,C493,M70,D943,P1336,249.1213120934306,failed,0,background,val
T54229,2026-03-13 15:49:04,C1988,M90,D822,P1445,62.191928189477395,success,0,background,val
T54230,2026-03-13 15:49:20,C378,M66,D882,P2479,10.584190279336067,success,0,background,val
T54231,2026-03-13 15:51:44,C1441,M7,D627,P1055,22.86640425674959,success,0,background,val
T54232,2026-03-13 16:00:07,C984,M9,D820,P1102,202.3502794902436,success,0,background,val
T54233,2026-03-13 16:00:58,C880,M74,D134,P116,67.58834729092271,success,0,background,val
T54234,2026-03-13 16:03:28,C22,M1,D428,P877,320.07966677947036,success,0,background,val
T54235,2026-03-13 16:04:15,C1705,M50,D414,P691,29.778414374160434,success,0,background,val
